person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
0.0999999999999999,0.0465600054119875,0.2903225806451612,0.0,0.1905797101449275,0.0341521869382864,0.0,0.0985915492957746,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1799999999999999,0.0407463469084021,0.4516129032258064,0.1666666666666666,0.2028985507246376,0.3636908328340325,0.0,0.1267605633802817,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.24,0.1160596502503044,0.0967741935483871,0.3333333333333333,0.7101449275362319,0.4260035949670462,0.0,0.1549295774647887,0.0,0.1071428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.16,0.0186280188743065,0.0967741935483871,0.1666666666666666,0.1594202898550724,0.2738166566806471,0.0,0.1971830985915493,0.0,0.2499999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.54,0.7156592477337301,0.2903225806451612,0.0,0.1768115942028985,0.1390053924505692,0.0,0.0,0.0,0.5357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0999999999999999,0.0301760587200649,0.0967741935483871,0.0,0.1014492753623188,0.0718993409227082,0.0,0.0845070422535211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.06,0.0460314910025706,0.2258064516129032,0.3333333333333333,0.4202898550724637,0.4379868184541643,0.0,0.2253521126760563,1.0,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0999999999999999,0.023036886077662,0.064516129032258,0.1666666666666666,0.3855072463768115,0.2971839424805274,0.0,0.3802816901408451,0.0,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.12,0.02594794344473,0.1290322580645161,0.3333333333333333,0.3333333333333333,0.4835230677052128,0.0,0.2957746478873239,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0399999999999999,0.0278569374915437,0.1935483870967742,0.1666666666666666,0.1391304347826086,0.3337327741162373,0.0,0.1267605633802817,0.0,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.48,0.0211913137599783,0.3870967741935484,0.1666666666666666,0.4927536231884057,0.4050329538645896,0.0,0.5070422535211268,0.0,0.3214285714285714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.06,0.0486740630496549,0.2258064516129032,0.1666666666666666,0.3101449275362318,0.3636908328340325,0.0,0.1549295774647887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0199999999999999,0.0407463469084021,0.1612903225806451,0.1666666666666666,0.0782608695652174,0.2893948472139006,0.0,0.056338028169014,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.36,0.0523757779732106,0.3548387096774194,0.1666666666666666,0.4202898550724637,0.274415817855003,0.0,0.1971830985915493,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.16,0.0245013995061561,0.0,0.3333333333333333,0.0869565217391304,0.3738765727980827,0.0,0.0845070422535211,0.0,0.1071428571428571,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.16,0.1543769449330266,0.3548387096774194,0.0,0.2985507246376811,0.0898741761533852,0.0,0.056338028169014,0.0,0.1071428571428571,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0399999999999999,0.0338756595859829,0.0967741935483871,0.0,0.2289855072463767,0.0,0.0,0.1690140845070422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2199999999999999,0.0381037748613178,0.0,0.0,0.2753623188405797,0.1899340922708209,0.0,0.1830985915492958,0.0,0.1428571428571428,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0399999999999999,0.0123122716817751,0.032258064516129,0.1666666666666666,0.0782608695652174,0.3936488915518275,0.0,0.1408450704225352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0199999999999999,0.0116780543904749,0.1612903225806451,0.1666666666666666,0.217391304347826,0.3337327741162373,0.0,0.3802816901408451,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.12,0.0227768569882289,0.3225806451612903,0.0,0.4442028985507246,0.0940683043738766,0.0,0.4366197183098592,0.0,0.0357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0399999999999999,0.0270049722635637,0.064516129032258,0.0,0.1942028985507246,0.1545835829838227,0.0,0.1690140845070422,0.0,0.0357142857142857,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4599999999999999,0.029647544310648,0.1935483870967742,0.0,0.4202898550724637,0.1473936488915518,0.0,0.323943661971831,0.0,0.5357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.06,0.0354612028142335,0.0,0.3333333333333333,0.2608695652173913,0.3337327741162373,0.0,0.1830985915492958,1.0,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.12,0.0190101347923149,0.0,0.5,0.4927536231884057,0.653085680047933,0.0,0.5633802816901409,0.0,0.0357142857142857,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.12,0.0312330875388986,0.2903225806451612,0.0,0.217391304347826,0.103055721989215,0.0,0.1690140845070422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0999999999999999,0.0211913137599783,0.0967741935483871,0.3333333333333333,0.2463768115942028,0.5014979029358898,0.0,0.2676056338028169,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0399999999999999,0.0085069679339737,0.0,0.5,0.1072463768115942,0.6111443978430198,0.0,0.2394366197183099,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.06,0.022248342578812,0.1935483870967742,0.1666666666666666,0.4782608695652173,0.4194128220491313,0.0,0.4788732394366198,0.0,0.0357142857142857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.12,0.0196057705317277,0.0,0.3333333333333333,0.1014492753623188,0.5092869982025165,0.0,0.1267605633802817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.16,0.0196057705317277,0.0,0.1666666666666666,0.0920289855072463,0.3337327741162373,0.0,0.1126760563380281,0.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.42,0.0750997835204979,0.4193548387096774,0.8333333333333333,0.5652173913043479,0.8418214499700419,0.0,0.1830985915492958,0.0,0.4642857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.06,0.0346293211338113,0.0,0.3333333333333333,0.2028985507246376,0.3337327741162373,0.0,0.1408450704225352,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.14,0.0153776552563929,0.0,0.1666666666666666,0.2463768115942028,0.3409227082085081,0.0,0.3380281690140845,0.0,0.1071428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.14,0.0134047109660397,0.1612903225806451,0.1666666666666666,0.0782608695652174,0.4050329538645896,0.0,0.1408450704225352,0.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.28,0.0470356683804627,0.032258064516129,0.0,0.1246376811594203,0.0,0.0,0.0704225352112676,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0799999999999999,0.1041680760384251,0.064516129032258,0.1666666666666666,0.3043478260869565,0.3337327741162373,0.0,0.0704225352112676,0.0,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.24,0.0271968229941821,0.064516129032258,0.3333333333333333,0.1594202898550724,0.4673457159976034,0.0,0.1408450704225352,1.0,0.1428571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0399999999999999,0.0085069679339737,0.0,0.1666666666666666,0.1159420289855072,0.3636908328340325,0.0,0.2676056338028169,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0399999999999999,0.0220031118928426,0.1935483870967742,0.0,0.136231884057971,0.0718993409227082,0.0,0.1408450704225352,0.0,0.0357142857142857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3,0.1147383642267622,0.5483870967741935,0.0,0.1304347826086956,0.1240263630916717,0.0,0.028169014084507,0.0,0.2499999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0399999999999999,0.0486740630496549,0.1935483870967742,0.0,0.4202898550724637,0.2109047333732774,0.0,0.2112676056338028,0.0,0.0357142857142857,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.12,0.0072385333513732,0.1612903225806451,0.1666666666666666,0.136231884057971,0.4194128220491313,0.0,0.3380281690140845,0.0,0.0357142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1999999999999999,0.0354612028142335,0.0,0.3333333333333333,0.4202898550724637,0.4529658478130618,0.0,0.2816901408450704,0.0,0.2142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.26,0.0143206264375591,0.064516129032258,0.0,0.1594202898550724,0.0,0.0,0.2394366197183099,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.06,0.014849140846976,0.2258064516129032,0.1666666666666666,0.0434782608695652,0.3636908328340325,0.0,0.0845070422535211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2199999999999999,0.0344041739953998,0.064516129032258,0.0,0.1884057971014492,0.1485919712402637,0.0,0.1408450704225352,0.0,0.1785714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0799999999999999,0.0199228791773778,0.0,0.0,0.1942028985507246,0.0892750149790294,0.0,0.2253521126760563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4,0.0381037748613178,0.0,0.0,0.1594202898550724,0.2109047333732774,0.0,0.0985915492957746,0.0,0.3214285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4599999999999999,0.0169631984846434,0.0967741935483871,0.1666666666666666,0.5072463768115942,0.3840623127621331,0.0,0.6338028169014085,0.0,0.4642857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.06,0.022248342578812,0.0,0.3333333333333333,0.1478260869565217,0.3361294188136609,0.0,0.1549295774647887,1.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0199999999999999,0.0174917128940603,0.1612903225806451,0.0,0.1884057971014492,0.0221689634511683,0.0,0.2394366197183099,0.0,0.0357142857142857,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.06,0.0211913137599783,0.032258064516129,0.0,0.1108695652173913,0.0,0.0,0.1267605633802817,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1799999999999999,0.0143206264375591,0.3870967741935484,0.0,0.0376811594202898,0.0,0.0,0.0704225352112676,0.0,0.1071428571428571,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.12,0.0460314910025706,0.0967741935483871,0.3333333333333333,0.3478260869565217,0.4307968843618933,0.0,0.1830985915492958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.14,0.0496660845961304,0.2903225806451612,0.1666666666666666,0.3478260869565217,0.3936488915518275,0.0,0.1690140845070422,0.0,0.1785714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3199999999999999,0.0110438370991746,0.064516129032258,0.3333333333333333,0.1594202898550724,0.6315158777711206,0.0,0.2957746478873239,1.0,0.3571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.24,0.1580765457989446,0.3225806451612903,0.3333333333333333,0.3043478260869565,0.5296584781306172,0.0,0.056338028169014,1.0,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.14,0.0204387092409687,0.2580645161290322,0.0,0.1246376811594203,0.3337327741162373,0.0,0.1408450704225352,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.12,0.0402178324989852,0.1935483870967742,0.3333333333333333,0.0478260869565217,0.482324745356501,0.0,0.0422535211267605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.06,0.0344041739953998,0.2258064516129032,0.3333333333333333,0.2028985507246376,0.4673457159976034,0.0,0.1408450704225352,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.14,0.1180426363144364,0.032258064516129,0.1666666666666666,0.0434782608695652,0.2690233672857999,0.0,0.0140845070422535,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3199999999999999,0.0301760587200649,0.2258064516129032,0.1666666666666666,0.4202898550724637,0.3097663271420012,0.0,0.323943661971831,0.0,0.5357142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.16,0.0301760587200649,0.032258064516129,0.3333333333333333,0.0579710144927536,0.4673457159976034,0.0,0.056338028169014,1.0,0.1785714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.26,0.0460314910025706,0.5483870967741935,0.0,0.0898550724637681,0.1839424805272619,0.0,0.056338028169014,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.38,0.0248909146258963,0.0,0.1666666666666666,0.072463768115942,0.286399041342121,0.0,0.0704225352112676,0.0,0.4642857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.06,0.0180202273034772,0.1290322580645161,0.1666666666666666,0.1999999999999999,0.3337327741162373,0.0,0.2535211267605634,0.0,0.0357142857142857,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0799999999999999,0.0110438370991746,0.1612903225806451,0.0,0.217391304347826,0.3337327741162373,0.0,0.3943661971830987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5599999999999999,0.0328186307671492,1.0,0.5,0.2463768115942028,0.5464349910125824,0.0,0.1830985915492958,0.0,0.5357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0999999999999999,0.0275334866729806,0.032258064516129,0.0,0.217391304347826,0.0,0.0,0.1830985915492958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3,0.0370467460424841,0.2903225806451612,0.0,0.2753623188405797,0.067106051527861,0.0,0.1830985915492958,0.0,0.1071428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2199999999999999,0.014849140846976,0.064516129032258,0.0,0.1246376811594203,0.1252246854403835,0.0,0.1830985915492958,0.0,0.1071428571428571,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2199999999999999,0.022248342578812,0.1290322580645161,0.0,0.4492753623188405,0.2085080886758539,0.0,0.4507042253521127,0.0,0.2142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0399999999999999,0.0328186307671492,0.1935483870967742,0.1666666666666666,0.0434782608695652,0.3187537447573397,0.0,0.0422535211267605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0399999999999999,0.0248909146258963,0.1935483870967742,0.1666666666666666,0.7101449275362319,0.3187537447573397,0.0,0.6338028169014085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.06,0.0214555709646867,0.1612903225806451,0.0,0.0971014492753623,0.1839424805272619,0.0,0.1126760563380281,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0264764578541469,0.1290322580645161,0.3333333333333333,0.0202898550724637,0.5877771120431398,0.0,0.028169014084507,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.16,0.0228825598701123,0.0,0.1666666666666666,0.1304347826086956,0.3427201917315758,0.0,0.1408450704225352,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.14,0.0807385037545663,0.0967741935483871,0.1666666666666666,0.217391304347826,0.3559017375674056,0.0,0.0704225352112676,0.0,0.2499999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0111516540386957,0.1612903225806451,0.3333333333333333,0.1246376811594203,0.5877771120431398,0.0,0.2394366197183099,1.0,0.1785714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06,0.0370467460424841,0.2258064516129032,0.0,0.2202898550724637,0.1120431396045536,0.0,0.1408450704225352,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0301760587200649,0.0,0.0,0.3333333333333333,0.1485919712402637,0.0,0.2535211267605634,0.0,0.0357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.06,0.0145954539304559,0.0967741935483871,0.3333333333333333,0.1304347826086956,0.48831635710006,0.0,0.1971830985915493,0.0,0.0357142857142857,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.06,0.0110438370991746,0.0,0.1666666666666666,0.1304347826086956,0.3636908328340325,0.0,0.2394366197183099,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.12,0.0059700987687728,0.0967741935483871,0.0,0.0434782608695652,0.0449370880766926,0.0,0.1408450704225352,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0399999999999999,0.0539592071438235,0.1935483870967742,0.0,0.1710144927536231,0.2336728579988017,0.0,0.0845070422535211,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0999999999999999,0.0181470707617372,0.3225806451612903,0.0,0.217391304347826,0.0718993409227082,0.0,0.2676056338028169,0.0,0.0714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2199999999999999,0.0248909146258963,0.0967741935483871,0.1666666666666666,0.1594202898550724,0.2971839424805274,0.0,0.1549295774647887,0.0,0.1428571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0799999999999999,0.0391608036801515,0.2258064516129032,0.1666666666666666,0.4898550724637681,0.3936488915518275,0.0,0.2957746478873239,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0799999999999999,0.0539592071438235,0.2580645161290322,0.3333333333333333,0.1478260869565217,0.4529658478130618,0.0,0.0704225352112676,1.0,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.06,0.0171957448247869,0.0,0.3333333333333333,0.144927536231884,0.4379868184541643,0.0,0.1971830985915493,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0399999999999999,0.0233053713976457,0.0,0.0,0.3101449275362318,0.0718993409227082,0.0,0.3098591549295775,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.26,0.2072283858747124,0.2903225806451612,0.0,0.4202898550724637,0.03654883163571,0.0,0.056338028169014,0.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1999999999999999,0.0154833581382762,0.0,0.3333333333333333,0.1768115942028985,0.4835230677052128,0.0,0.2535211267605634,0.0,0.2499999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0799999999999999,0.0338756595859829,0.2580645161290322,0.0,0.3333333333333333,0.1473936488915518,0.0,0.2394366197183099,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.28,0.0079784535245568,0.064516129032258,0.0,0.0579710144927536,0.3337327741162373,0.0,0.1549295774647887,0.0,0.2499999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06,0.0159061696658097,0.2258064516129032,0.0,0.2753623188405797,0.1252246854403835,0.0,0.3661971830985916,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0799999999999999,0.0349326884048166,0.0,0.1666666666666666,0.1159420289855072,0.4050329538645896,0.0,0.0845070422535211,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0399999999999999,0.0116780543904749,0.1612903225806451,0.1666666666666666,0.072463768115942,0.2959856201318155,0.0,0.1408450704225352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.12,0.0180202273034772,0.1935483870967742,0.0,0.1304347826086956,0.1120431396045536,0.0,0.1690140845070422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0999999999999999,0.0460314910025706,0.032258064516129,0.0,0.1884057971014492,0.0940683043738766,0.0,0.0985915492957746,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0199999999999999,0.0169610844270058,0.064516129032258,0.0,0.2753623188405797,0.1899340922708209,0.0,0.352112676056338,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.14,0.0285905154918143,0.032258064516129,0.1666666666666666,0.0804347826086956,0.2342720191731576,0.0,0.0704225352112676,0.0,0.2142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.38,0.0344041739953998,0.0967741935483871,0.0,0.2753623188405797,0.1252246854403835,0.0,0.1971830985915493,0.0,0.3928571428571428,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0399999999999999,0.0492025774590718,0.0,0.0,0.0282608695652173,0.0221689634511683,0.0,0.0140845070422535,0.0,0.0357142857142857,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0199999999999999,0.0275334866729806,0.1612903225806451,0.1666666666666666,0.2753623188405797,0.4050329538645896,0.0,0.2394366197183099,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0799999999999999,0.0281396927005817,0.1612903225806451,0.0,0.4782608695652173,0.03654883163571,0.0,0.3943661971830987,0.0,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.14,0.1147383642267622,0.032258064516129,0.1666666666666666,0.3913043478260869,0.3337327741162373,0.0,0.0845070422535211,0.0,0.1785714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.52,0.0244945288188337,0.0967741935483871,0.1666666666666666,0.0898550724637681,0.274415817855003,0.0,0.0985915492957746,0.0,0.4285714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2199999999999999,0.0381037748613178,0.064516129032258,0.0,0.1594202898550724,0.03654883163571,0.0,0.0985915492957746,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.12,0.0354612028142335,0.2258064516129032,0.0,0.2753623188405797,0.1240263630916717,0.0,0.1830985915492958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
