person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
0.07999999999999996,0.030176058720064944,0.25806451612903225,0.5,0.19420289855072462,0.7285799880167766,0.0,0.15492957746478875,1.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.14,0.010092511162224328,0.3548387096774194,0.16666666666666666,0.028985507246376812,0.2959856201318155,0.0,0.08450704225352113,0.0,0.10714285714285712,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.26,0.061886923285076445,0.0,0.0,0.24927536231884057,0.14739364889155188,0.0,0.09859154929577467,0.0,0.21428571428571427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.12,0.013792112028142334,0.06451612903225806,0.5,0.3333333333333333,0.5715997603355304,1.0,0.49295774647887325,0.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.21999999999999997,0.08038492761466648,0.03225806451612903,0.3333333333333333,0.20289855072463767,0.3511084481725585,0.0,0.07042253521126761,0.0,0.17857142857142858,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.06,0.013792112028142334,0.22580645161290322,0.0,0.30289855072463767,0.11204313960455364,0.0,0.45070422535211274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03999999999999998,0.014320626437559193,0.03225806451612903,0.16666666666666666,0.21739130434782605,0.4355901737567406,0.0,0.32394366197183105,0.0,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09999999999999998,0.027533486672980653,0.25806451612903225,0.5,0.13043478260869565,0.6081485919712404,0.0,0.11267605633802819,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.12,0.023569628602354214,0.0,0.16666666666666666,0.4275362318840579,0.25224685440383476,0.0,0.4084507042253521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.03999999999999998,0.005335881477472602,0.03225806451612903,0.16666666666666666,0.07246376811594203,0.2720191731575795,1.0,0.2394366197183099,0.0,0.03571428571428571,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.16000000000000003,0.0034332296035719124,0.0,0.0,0.08985507246376812,0.1485919712402637,1.0,0.35211267605633806,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09999999999999998,0.023305371397645786,0.29032258064516125,0.3333333333333333,0.47826086956521735,0.4529658478130618,1.0,0.46478873239436624,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.06,0.011081890136652686,0.22580645161290322,0.16666666666666666,0.043478260869565216,0.2965847813061714,0.0,0.09859154929577467,0.0,0.03571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03999999999999998,0.02861694121228521,0.03225806451612903,0.3333333333333333,0.043478260869565216,0.4751348112642302,1.0,0.04225352112676056,1.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.03999999999999998,0.023833885807062645,0.1935483870967742,0.3333333333333333,0.014492753623188404,0.5901737567405633,0.0,0.028169014084507046,1.0,0.07142857142857142,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.06,0.035461202814233525,0.0,0.16666666666666666,0.2753623188405797,0.3636908328340325,0.0,0.1830985915492958,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.14,0.039689318089568396,0.3548387096774194,0.3333333333333333,0.05797101449275363,0.5134811264230079,0.0,0.04225352112676056,1.0,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.21999999999999997,0.09624035989717224,0.4838709677419355,0.3333333333333333,0.6811594202898551,0.33373277411623736,0.0,0.1830985915492958,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.24,0.02489091462589636,0.45161290322580644,0.16666666666666666,0.4492753623188405,0.30976632714200125,1.0,0.4084507042253521,0.0,0.17857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.06,9.724665133270267e-05,0.0,0.16666666666666666,0.014492753623188404,0.274415817855003,0.0,0.16901408450704225,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.19999999999999996,0.043388918955486404,0.25806451612903225,0.6666666666666666,0.5652173913043479,0.5632115038945478,0.0,0.3098591549295775,1.0,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.06,0.005335881477472602,0.03225806451612903,0.3333333333333333,0.07971014492753624,0.46734571599760344,1.0,0.2535211267605634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.07999999999999996,0.035461202814233525,0.0967741935483871,0.0,0.4492753623188405,0.07189934092270822,0.0,0.29577464788732394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.24,0.031087746076309028,0.12903225806451613,0.16666666666666666,0.42028985507246375,0.33373277411623736,1.0,0.26760563380281693,0.0,0.10714285714285712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.07999999999999996,0.019605770531727778,0.25806451612903225,0.6666666666666666,0.5652173913043479,0.33373277411623736,1.0,0.619718309859155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.28,0.03387565958598295,0.3225806451612903,0.0,0.10144927536231883,0.10305572198921509,0.0,0.08450704225352113,0.0,0.24999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.07999999999999996,0.06981463942632932,0.25806451612903225,0.16666666666666666,0.7101449275362319,0.2959856201318155,0.0,0.2535211267605634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.17999999999999994,0.016963198484643484,0.0967741935483871,0.0,0.17681159420289852,0.1545835829838227,0.0,0.2394366197183099,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.36,0.011678054390474903,0.0,0.16666666666666666,0.14782608695652172,0.27381665668064714,1.0,0.26760563380281693,0.0,0.4642857142857143,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.21999999999999997,0.03916080368015153,0.4838709677419355,0.0,0.24637681159420288,0.0,0.0,0.15492957746478875,0.0,0.24999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.12,0.02119131375997835,0.22580645161290322,0.0,0.24637681159420288,0.21090473337327742,0.0,0.26760563380281693,0.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.21999999999999997,0.038103774861317816,0.12903225806451613,0.3333333333333333,0.08695652173913043,0.4535650089874177,0.0,0.05633802816901409,1.0,0.17857142857142858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.06,0.0014037342714111759,0.0,0.16666666666666666,0.06666666666666667,0.27381665668064714,1.0,0.3802816901408451,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.06,0.01905030188743066,0.22580645161290322,0.16666666666666666,0.07246376811594203,0.3636908328340325,0.0,0.09859154929577467,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.06,0.035461202814233525,0.22580645161290322,0.0,0.281159420289855,0.036548831635710044,0.0,0.19718309859154934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.03999999999999998,0.0021647950209714517,0.0,0.0,0.1797101449275362,0.134212103055722,1.0,0.7887323943661974,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.16000000000000003,0.03916080368015153,0.0967741935483871,0.5,0.7101449275362319,0.6512881965248652,0.0,0.4225352112676057,0.0,0.10714285714285712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.33999999999999997,0.07774235556758219,0.3548387096774194,0.0,0.5652173913043479,0.06710605152786103,0.0,0.1830985915492958,0.0,0.4642857142857143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.12,0.048674063049654985,0.0,0.0,0.3768115942028985,0.10305572198921509,0.0,0.19718309859154934,0.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.019999999999999962,0.007449939115140036,0.12903225806451613,0.0,0.05797101449275363,0.10305572198921509,0.0,0.15492957746478875,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.06,0.027533486672980653,0.22580645161290322,0.3333333333333333,0.043478260869565216,0.5877771120431398,0.0,0.04225352112676056,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.19999999999999996,0.09095521580300366,0.4193548387096774,0.16666666666666666,0.7971014492753623,0.31336129418813663,0.0,0.22535211267605637,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.06,0.0201300568258693,0.22580645161290322,0.0,0.2753623188405797,0.0,0.0,0.3098591549295775,0.0,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06,0.04620431521445001,0.12903225806451613,0.0,0.11086956521739132,0.13900539245056925,0.0,0.07042253521126761,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.14,0.019870027736436206,0.3548387096774194,0.3333333333333333,0.3913043478260869,0.5092869982025165,0.0,0.4366197183098592,1.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.14,0.011678054390474903,0.03225806451612903,0.5,0.2753623188405797,0.33373277411623736,1.0,0.46478873239436624,1.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4,0.014088080097415776,0.0967741935483871,0.16666666666666666,0.2753623188405797,0.33373277411623736,0.0,0.4084507042253521,0.0,0.3571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.03999999999999998,0.015381883371668244,0.06451612903225806,0.16666666666666666,0.08985507246376812,0.41941282204913133,0.0,0.14084507042253522,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.06,0.02964754431064809,0.0,0.3333333333333333,0.3333333333333333,0.46375074895146806,0.0,0.26760563380281693,1.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.06,0.018284484508185633,0.0967741935483871,0.3333333333333333,0.3333333333333333,0.4751348112642302,0.0,0.3943661971830987,0.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.52,0.030176058720064944,0.03225806451612903,0.16666666666666666,0.15942028985507245,0.4355901737567406,0.0,0.1267605633802817,0.0,0.3928571428571428,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.06,0.02224834257881207,0.0,0.3333333333333333,0.14782608695652172,0.3361294188136609,0.0,0.15492957746478875,1.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09999999999999998,0.014510891624949264,0.29032258064516125,0.0,0.2753623188405797,0.21090473337327742,0.0,0.3943661971830987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.06,0.05553206602624814,0.06451612903225806,0.0,0.5652173913043479,0.0892750149790294,0.0,0.2535211267605634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.07999999999999996,0.03387565958598295,0.25806451612903225,0.0,0.13043478260869565,0.036548831635710044,0.0,0.09859154929577467,0.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.07999999999999996,0.035461202814233525,0.25806451612903225,0.16666666666666666,0.02028985507246377,0.3636908328340325,0.0,0.028169014084507046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.36,0.004955351102692464,0.0,0.5,0.014492753623188404,0.6512881965248652,0.0,0.08450704225352113,0.0,0.3214285714285714,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.03999999999999998,0.02224834257881207,0.03225806451612903,0.0,0.3043478260869565,0.33373277411623736,0.0,0.3098591549295775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.12,0.03149734474360709,0.0,0.16666666666666666,0.07246376811594203,0.20730976632714204,0.0,0.05633802816901409,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09999999999999998,0.02171982816939521,0.25806451612903225,0.16666666666666666,0.5130434782608696,0.3936488915518275,1.0,0.5211267605633804,0.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.03999999999999998,0.02224834257881207,0.0,0.16666666666666666,0.2753623188405797,0.4355901737567406,0.0,0.28169014084507044,0.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.82,0.037046746042484105,0.03225806451612903,0.5,0.2326086956521739,0.5464349910125824,1.0,0.15492957746478875,1.0,0.8928571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.45999999999999996,0.027533486672980653,0.8709677419354839,0.16666666666666666,0.2753623188405797,0.26722588376273226,0.0,0.2394366197183099,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.03999999999999998,0.03374881612772291,0.1935483870967742,0.0,0.43478260869565216,0.14739364889155188,0.0,0.3098591549295775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.03999999999999998,0.011678054390474903,0.03225806451612903,0.3333333333333333,0.10144927536231883,0.33373277411623736,0.0,0.1830985915492958,0.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09999999999999998,0.023036886077662022,0.06451612903225806,0.16666666666666666,0.38550724637681155,0.2971839424805274,0.0,0.3802816901408451,0.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.03999999999999998,0.046031491002570694,0.06451612903225806,0.16666666666666666,0.13043478260869565,0.30976632714200125,0.0,0.07042253521126761,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.07999999999999996,0.032818630767149234,0.0967741935483871,0.16666666666666666,0.3043478260869565,0.33373277411623736,0.0,0.22535211267605637,0.0,0.03571428571428571,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.14,0.014849140846976052,0.3548387096774194,0.0,0.11594202898550725,0.1240263630916717,0.0,0.1830985915492958,0.0,0.10714285714285712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.12,0.04656000541198755,0.12903225806451613,0.6666666666666666,0.5652173913043479,0.6758538046734571,0.0,0.29577464788732394,0.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.06,0.02859051549181437,0.0967741935483871,0.0,0.10144927536231883,0.2085080886758539,0.0,0.08450704225352113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.45999999999999996,0.02224834257881207,0.0,0.16666666666666666,0.11594202898550725,0.31875374475733975,0.0,0.1267605633802817,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.31999999999999995,0.016206365850358544,0.22580645161290322,0.6666666666666666,0.05507246376811595,0.7771120431396047,0.0,0.08450704225352113,1.0,0.3928571428571428,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.21999999999999997,0.041539118522527396,0.0,0.3333333333333333,0.7101449275362319,0.48831635710006005,0.0,0.4084507042253521,0.0,0.24999999999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09999999999999998,0.00903548234339061,0.0967741935483871,0.5,0.2753623188405797,0.5206710605152787,1.0,0.5633802816901409,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7999999999999999,1.0,0.16129032258064516,0.0,0.028985507246376812,0.33373277411623736,0.0,0.0,0.0,0.6785714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.17999999999999994,0.013792112028142334,0.0,0.16666666666666666,0.2753623188405797,0.4260035949670462,1.0,0.4084507042253521,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.14,0.01273508320930862,0.06451612903225806,0.16666666666666666,0.3913043478260869,0.3876572798082685,0.0,0.619718309859155,0.0,0.17857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.30000000000000004,0.025419429035313218,0.03225806451612903,0.16666666666666666,0.42028985507246375,0.3499101258238466,0.0,0.3802816901408451,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.14,0.008506967933973751,0.0,0.0,0.23188405797101447,0.0,0.0,0.49295774647887325,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.07999999999999996,0.03598971722365039,0.25806451612903225,0.0,0.3333333333333333,0.036548831635710044,0.0,0.22535211267605637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.06,0.01854874171289406,0.03225806451612903,0.0,0.24637681159420288,0.25224685440383476,0.0,0.29577464788732394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.06,0.030176058720064944,0.06451612903225806,0.3333333333333333,0.21739130434782605,0.5572198921509888,0.0,0.16901408450704225,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.24,0.019605770531727778,0.1935483870967742,0.0,0.42028985507246375,0.1252246854403835,0.0,0.46478873239436624,0.0,0.10714285714285712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.07999999999999996,0.04594534315383575,0.25806451612903225,0.16666666666666666,0.263768115942029,0.3936488915518275,0.0,0.14084507042253522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.06,0.006604316060073062,0.0967741935483871,0.3333333333333333,0.07608695652173914,0.43079688436189334,0.0,0.21126760563380284,0.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.09999999999999998,0.01817243945338926,0.06451612903225806,0.16666666666666666,0.13043478260869565,0.33373277411623736,0.0,0.16901408450704225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07999999999999996,0.014320626437559193,0.03225806451612903,0.5,0.18840579710144925,0.6512881965248652,0.0,0.28169014084507044,0.0,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.06,0.01649810580435665,0.12903225806451613,0.16666666666666666,0.18840579710144925,0.37687237866986234,0.0,0.2535211267605634,0.0,0.03571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.16000000000000003,0.0750997835204979,0.16129032258064516,0.0,0.42028985507246375,0.14739364889155188,0.0,0.14084507042253522,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.17999999999999994,0.048006020836152075,0.4193548387096774,0.16666666666666666,0.24637681159420288,0.3876572798082685,0.0,0.1267605633802817,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.31999999999999995,0.01907725612231092,0.06451612903225806,0.6666666666666666,0.15942028985507245,0.33373277411623736,1.0,0.19718309859154934,0.0,0.3571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.28,0.035461202814233525,0.0,0.3333333333333333,0.5652173913043479,0.45775913720790906,0.0,0.3802816901408451,0.0,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.14,0.04074634690840211,0.03225806451612903,0.0,0.20362318840579707,0.33373277411623736,0.0,0.1267605633802817,0.0,0.21428571428571427,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.17999999999999994,0.03493480246245434,0.4193548387096774,0.16666666666666666,0.36231884057971014,0.3499101258238466,0.0,0.2535211267605634,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.07999999999999996,0.010936020159653633,0.16129032258064516,0.16666666666666666,0.028985507246376812,0.36189334931096473,0.0,0.07042253521126761,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.14,0.027533486672980653,0.0967741935483871,0.0,0.05507246376811595,0.1240263630916717,0.0,0.05633802816901409,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.21999999999999997,0.04206763293194426,0.12903225806451613,0.16666666666666666,0.15942028985507245,0.3936488915518275,0.0,0.09859154929577467,0.0,0.10714285714285712,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.12,0.031752617203355434,0.22580645161290322,0.5,0.42028985507246375,0.6632714200119832,1.0,0.26760563380281693,1.0,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09999999999999998,0.059244351237992154,0.1935483870967742,0.16666666666666666,0.2753623188405797,0.33373277411623736,0.0,0.11267605633802819,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.03999999999999998,0.010621025571641185,0.1935483870967742,0.16666666666666666,0.2753623188405797,0.33373277411623736,0.0,0.5070422535211268,0.0,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.03999999999999998,0.011678054390474903,0.0967741935483871,0.16666666666666666,0.15942028985507245,0.2965847813061714,0.0,0.28169014084507044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.26,0.04074634690840211,0.3548387096774194,0.0,0.13043478260869565,0.1485919712402637,0.0,0.08450704225352113,0.0,0.21428571428571427,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.14,0.048674063049654985,0.06451612903225806,0.3333333333333333,0.2753623188405797,0.3996405032953865,0.0,0.14084507042253522,1.0,0.24999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.03999999999999998,0.04074634690840211,0.12903225806451613,0.0,0.3333333333333333,0.0892750149790294,0.0,0.19718309859154934,0.0,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.17999999999999994,0.013792112028142334,0.06451612903225806,0.6666666666666666,0.40289855072463765,0.6339125224685441,0.0,0.5915492957746479,1.0,0.17857142857142858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.19999999999999996,0.025334866729806522,0.1935483870967742,0.16666666666666666,0.15942028985507245,0.28939484721390063,0.0,0.15492957746478875,0.0,0.10714285714285712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.14,0.020662799350561496,0.3548387096774194,0.0,0.06231884057971014,0.1240263630916717,0.0,0.08450704225352113,0.0,0.24999999999999997,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.06,0.011043837099174673,0.16129032258064516,0.16666666666666666,0.06666666666666667,0.2971839424805274,0.0,0.14084507042253522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
